id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
105063,02/09/2020,TSLA,$TSLA wow should have kept those puts another day longer. Naked calls are still paying bucks. Bull = 🐑.,19,tsla wow should have kept those puts another day longer naked calls are still paying bucks bull,17
105064,02/09/2020,TSLA,$TSLA just think if you didn’t get out at 500 😂😂😂,11,tsla just think if you didnt get out at,9
105065,02/09/2020,TSLA,$TSLA Imagine TSLA doing Reverse Split after reality kicks in. 😎,11,tsla imagine tsla doing reverse split after reality kicks in,10
105066,02/09/2020,TSLA,$TSLA 💰💰💰💰💰💰💸💸💸💸💸💸 BuY tHe DiP. Bull trap boys,8,tsla buy the dip bull trap boys,7
105067,02/09/2020,TSLA,$TSLA OH YEAH. IT ONLY GO UP. 😂,8,tsla oh yeah it only go up,7
105068,02/09/2020,TSLA,"$TSLA Hey bulls, you ever heard of a trendline?  Check the charts then tell me to buy again😂😂",19,tsla hey bulls you ever heard of a trendline check the charts then tell me to buy again,18
105069,02/09/2020,TSLA,$TSLA perfect short yesterday into 💰💰💰 puts! payout too nice i’ll buy a bull some breakfast,16,tsla perfect short yesterday into puts payout too nice ill buy a bull some breakfast,15
105070,02/09/2020,TSLA,$TSLA Why are MMs selling S&P and Battery day will be huge??? Billionares dont know how to invest 😂😂😂😂😂,19,tsla why are mms selling sp and battery day will be huge billionares dont know how to invest,18
105071,02/09/2020,TSLA,"$TSLA But, but, but, tech stonks are only meant to go up......... 🙄",13,tsla but but but tech stonks are only meant to go up,12
105072,02/09/2020,TSLA,$TSLA thanks to so many fools for making me rich😂😂😂🤣🤣🤣,10,tsla thanks to so many fools for making me rich,10
105073,02/09/2020,TSLA,$TSLA keep investing your low incomes and make the real investors rich🤦🏼‍♂️,12,tsla keep investing your low incomes and make the real investors rich,12
105074,02/09/2020,TSLA,$TSLA tesla is like a princess that will turn to a toad by midnight and she's dancing and enjoying a party in a room with a clock of which has no hands. 😆,34,tsla tesla is like a princess that will turn to a toad by midnight and shes dancing and enjoying a party in a room with a clock of which has no hands,32
105075,02/09/2020,AAPL,$AAPL  How to spot the market manipulators... Buy the dump!  Do not sell!  Trigger the short squeeze!  🚀🚀🚀,22,aapl how to spot the market manipulators buy the dump do not sell trigger the short squeeze,17
105076,02/09/2020,TSLA,$TSLA these bulls refuse to believe that this is over valued 😂😂,12,tsla these bulls refuse to believe that this is over valued,11
105077,02/09/2020,TSLA,$TSLA going down another $25 or $125 before split 😂,10,tsla going down another or before split,7
105078,02/09/2020,TSLA,"$TSLA in a shocking turn of events, splitting your stock pumping it 80% and then issuing new shares is not positive for shareholders. Crazy! 🤣🤣",25,tsla in a shocking turn of events splitting your stock pumping it and then issuing new shares is not positive for shareholders crazy,23
105079,02/09/2020,TSLA,$TSLA lol the NASDAQ hasn’t crashed yet either just wait. I’m holding onto my $490 shorts 😊,17,tsla lol the nasdaq hasnt crashed yet either just wait im holding onto my shorts,15
105080,02/09/2020,TSLA,$TSLA but in the meantime can i see 350$😉😂🤣,9,tsla but in the meantime can i see,8
105081,02/09/2020,TSLA,$TSLA 4hrs 18mins still to market close 😢,8,tsla hrs mins still to market close,7
105082,02/09/2020,AAPL,$AAPL : Tutes want easy money greedy 🐓‘s,8,aapl tutes want easy money greedy s,7
105083,02/09/2020,TSLA,$TSLA STILLL WAAYY TOO HIGH OVER 1000X PE RATIO WHAT A JOKE💩🩸🚨💩🩸🚨💩🩸🚨💩🩸🚨,12,tsla stilll waayy too high over x pe ratio what a joke,12
105084,02/09/2020,TSLA,$TSLA I thought we’re going to Mars 🚀 but to the 🌚 and back 🌏 😩,16,tsla i thought were going to mars but to the and back,12
105085,02/09/2020,TSLA,$TSLA buy dip🤣🤣🤣🤣 1000+ P.E,5,tsla buy dip pe,4
105086,02/09/2020,TSLA,$TSLA 😍😍😍what a beauty! She's falling for meeee!!!!,8,tsla what a beauty shes falling for meeee,8
105087,02/09/2020,TSLA,$TSLA bear day congrats. You get 1 out of every 10. Never selling my shares... 😘,16,tsla bear day congrats you get out of every never selling my shares,13
105088,02/09/2020,AMZN,$AMZN AINT NOBODY GONNA HOLD ME DOWN!  UHOH. IVE GOT TO KEEP ON MOVING 🎶🎵🎼🎹,16,amzn aint nobody gonna hold me down uhoh ive got to keep on moving,14
105089,02/09/2020,TSLA,$TSLA .. I said it 😂😂😂. All the bulls broke now,11,tsla i said it all the bulls broke now,9
105090,02/09/2020,TSLA,$TSLA Glad I sold my calls yesterday when the sell off started 😂,13,tsla glad i sold my calls yesterday when the sell off started,12
105091,02/09/2020,TSLA,$TSLA 436 says it all imo,6,tsla says it all imo,5
105092,02/09/2020,AAPL,$AAPL come on Apple daddy needs some new shoes 😅😅,10,aapl come on apple daddy needs some new shoes,9
105093,02/09/2020,TSLA,$TSLA looks like  comes  the next wave down. 😬,11,tsla looks like comes the next wave down,8
105094,02/09/2020,PFE,$PFE,3,pfe,1
105095,02/09/2020,TSLA,$TSLA 👅👅👅👅👅👅👅👅👅👅👅 I eat nails for lunch,7,tsla i eat nails for lunch,6
105096,02/09/2020,TSLA,$TSLA all those who keep trying to push battery day bs.... big fail 😂 it’s not done dropping yet... stop buying,21,tsla all those who keep trying to push battery day bs big fail its not done dropping yet stop buying,20
105097,02/09/2020,TSLA,$TSLA made 700% on puts 🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸❤️❤️❤️❤️❤️❤️❤️🩸￼,6,tsla made on puts,4
105098,02/09/2020,MSFT,$MSFT buy. New record coming soon,6,msft buy new record coming soon,6
105099,02/09/2020,LOW,$LOW we are making Lowe’s history all time highes baby 😏 I’m not selling,14,low we are making lowes history all time highes baby im not selling,13
105100,02/09/2020,TSLA,$TSLA lets get a 1pm red candle 👀,8,tsla lets get a pm red candle,7
105101,02/09/2020,TSLA,"$TSLA . I am placing a limit day buy order at $415. If it fills, it fills. If it does not, F it. it will fill tomorrow at a lower price probably anyway 😃😃😃",34,tsla i am placing a limit day buy order at if it fills it fills if it does not f it it will fill tomorrow at a lower price probably anyway,31
105102,02/09/2020,TSLA,$TSLA it’s down $36 and the bulls are rallying 😂,10,tsla its down and the bulls are rallying,8
105103,02/09/2020,MSFT,$MSFT thank you for today's adrenaline rush 😂,8,msft thank you for todays adrenaline rush,7
105104,02/09/2020,TSLA,$TSLA Was Bear yesterday nice puts for .88 sold early for 2.28 Bought Vertical Calls so I Am Bull for now today. Let's rally. 🤪,25,tsla was bear yesterday nice puts for sold early for bought vertical calls so i am bull for now today lets rally,22
105105,02/09/2020,TSLA,$TSLA Too high too fast.  Take profits ✌🏽,9,tsla too high too fast take profits,7
105106,02/09/2020,TSLA,$TSLA no Hope For tomorrow too 📉,7,tsla no hope for tomorrow too,6
105107,02/09/2020,TSLA,$TSLA BLOW. OFF. TOP. 🔥🌋🔥 Elon’s fits of rage will be futile,12,tsla blow off top elons fits of rage will be futile,11
105108,02/09/2020,TSLA,$TSLA many gaps below $400 to fill 🐻,8,tsla many gaps below to fill,6
105109,02/09/2020,SBUX,$SBUX Boom! 💥🚀💰💰💰💰💰💰💰💰💰💰💰💰💰approaching breakout target reach. Depends on what it does at 90 new target will be issued.,18,sbux boom approaching breakout target reach depends on what it does at new target will be issued,17
105110,02/09/2020,MSFT,$MSFT lmaooo everyone was bugging out this morning saying “msft sucks” “piece of shit” “I hate this stock”,19,msft lmaooo everyone was bugging out this morning saying msft sucks piece of shit i hate this stock,18
105111,02/09/2020,DIS,$DIS just tested $135... seems like I know what I’m talking about.. 🤧,13,dis just tested seems like i know what im talking about,11
105112,02/09/2020,TSLA,$TSLA S&P inclusion will be delayed due to low profitabilty of the stock 😳 thats going to be a disaster,20,tsla sp inclusion will be delayed due to low profitabilty of the stock thats going to be a disaster,19
105113,02/09/2020,TSLA,$TSLA 380 must hold otherwise it’s going for a ride downhill powered by its own battery 👹👹👹👹👹👹,17,tsla must hold otherwise its going for a ride downhill powered by its own battery,15
105114,02/09/2020,TSLA,$TSLA Bulls seem to have already forgotten about the impeding dilution....😂,11,tsla bulls seem to have already forgotten about the impeding dilution,11
105115,02/09/2020,TSLA,$TSLA rather buy Sony 😂😂😂🤣🤣 that actually looks a lot better and PS5 in the back seattttt whaaa,18,tsla rather buy sony that actually looks a lot better and ps in the back seattttt whaaa,17
105116,02/09/2020,TSLA,$TSLA ready to short it bc the way my calls got destroyed 🙃,13,tsla ready to short it bc the way my calls got destroyed,12
105117,02/09/2020,TSLA,$TSLA  we will go up tmr 👍👍👍👍 500 eod 🤪🤪🤪🤪🤪🤪🤪 other market will buy all cheap share and make it up .,23,tsla we will go up tmr eod other market will buy all cheap share and make it up,18
105118,02/09/2020,BAC,$BAC what’s a realistic exit PT? 👀,7,bac whats a realistic exit pt,6
105119,02/09/2020,TSLA,$TSLA can we get below 430 by 5 🤫,9,tsla can we get below by,6
105120,03/09/2020,TSLA,$TSLA bulls that bought in 300-1k in presplit are good but the bulls that are bagholding postsplit $500+ won’t see any returns till eoy💩,24,tsla bulls that bought in k in presplit are good but the bulls that are bagholding postsplit wont see any returns till eoy,23
105121,03/09/2020,TSLA,$TSLA  short shorts are looking better than  ever  stock splits = more victims i mean bagholders i meant stock holders 🤣🤣🤣 flush it down 💩,28,tsla short shorts are looking better than ever stock splits more victims i mean bagholders i meant stock holders flush it down,22
105122,03/09/2020,LOW,$LOW the guy below me shouldn’t have sold 🤦🏼,9,low the guy below me shouldnt have sold,8
105123,03/09/2020,TSLA,$TSLA wonder how many moontards called the SEC today 🤣✌,10,tsla wonder how many moontards called the sec today,9
105124,03/09/2020,BAC,$BAC looking at these sep 18 28 calls🤫,8,bac looking at these sep calls,6
105125,03/09/2020,AAPL,$AAPL aye bulls how y’all looking 🤣,7,aapl aye bulls how yall looking,6
105126,03/09/2020,TSLA,$TSLA Tesla bagholders going back to work 🤣,8,tsla tesla bagholders going back to work,7
105127,03/09/2020,TSLA,$TSLA kids going back to school=Tesla going down for bit 👍🏾,11,tsla kids going back to schooltesla going down for bit,10
105128,03/09/2020,TSLA,$TSLA,2,tsla,1
105129,03/09/2020,TSLA,$TSLA futures down will only add more fuel to tomorrow’s drop on Tesla. poor bulls will get fooked without lube 😂😂😂,21,tsla futures down will only add more fuel to tomorrows drop on tesla poor bulls will get fooked without lube,20
105130,03/09/2020,BA,$BA The last piece of this rally is waking this sleeeping giant. It will rip bears faces out👍,18,ba the last piece of this rally is waking this sleeeping giant it will rip bears faces out,18
105131,03/09/2020,WMT,$WMT 🤡’s are back so we shoul be green for sure imo.,12,wmt s are back so we shoul be green for sure imo,12
105132,03/09/2020,TSLA,$TSLA greedy piggies deserve what's coming for them!!,8,tsla greedy piggies deserve whats coming for them,8
105133,03/09/2020,TSLA,$TSLA Juicy entry soon. Looking for that V dip 😤😤😤,10,tsla juicy entry soon looking for that v dip,9
105134,03/09/2020,TSLA,"$TSLA 🛑NEED HELP , if i have puts for Friday , when should i sell ?",16,tsla need help if i have puts for friday when should i sell,13
105135,03/09/2020,TSLA,$TSLA Itz More than A Carz company stupid! 🥴,9,tsla itz more than a carz company stupid,8
105136,03/09/2020,TSLA,$TSLA Anyone still “waiting for battery day” 🤡 $380 today,10,tsla anyone still waiting for battery day today,8
105137,03/09/2020,TSLA,$TSLA boys we did it lambos all around. $420 king eLon. FKing 🤡 s,14,tsla boys we did it lambos all around king elon fking s,12
105138,03/09/2020,TSLA,$TSLA,2,tsla,1
105139,03/09/2020,TSLA,$TSLA  just wait till robinhooders weak hands and panic selling starts don’t get caught holding bags. 😂,18,tsla just wait till robinhooders weak hands and panic selling starts dont get caught holding bags,16
105140,03/09/2020,TSLA,$TSLA BULLS wanna stay BULLS even if it cost blowing their account and being a bag holder 💼,18,tsla bulls wanna stay bulls even if it cost blowing their account and being a bag holder,17
105141,03/09/2020,TSLA,$TSLA does Elon have to give back his 750mil bonus if it goes into $300’s? That could’ve paid off debt instead of shareholders 🤦🏻‍♂️,24,tsla does elon have to give back his mil bonus if it goes into s that couldve paid off debt instead of shareholders,23
105142,03/09/2020,TSLA,$TSLA all that bull talk yesterday. Dreams of 500 crushes 😂,11,tsla all that bull talk yesterday dreams of crushes,9
105143,03/09/2020,AAPL,$AAPL lol oh dear Martha get the mop Apple Mr 5G just puked !!! Lol 😂🤣😂🤣😂🤣😂🤣😂🤣🤣😂🤣,16,aapl lol oh dear martha get the mop apple mr g just puked lol,14
